school_code,candidate_code,lw_code,promotion_to_full_professor,candidate_discipline_cip_category_as_numeric,candidate_discipline_stem_status_sbs_included,candidate_urm_num,candidate_gender_num,gender_by_urm_candidate,woman_urm_candidate_num,h_index_at_pt_standardized,number_of_external_grantsawarded_as_the_pi,years_in_present_rank,department_negative_vote_percentage,college_committee_negative_vote_percentage,department_unanimous_vote_abstentions_excluded,college_committee_unanimous_vote_abstentions_excluded,provost_vote,scholarship,tone,clout,authentic,analytic
3,300540,300540e,1,E,1,0,0,Man non-URM,0,2.193499163,8,6,0.333333333,0.833333333,0,0,,0.91,51.1,69.79,2.14,79.57
3,300540,300540f,1,E,1,0,0,Man non-URM,0,2.193499163,8,6,0.333333333,0.833333333,0,0,,0,59.71,56.32,10.18,88.02
3,300541,300541a,1,Z,1,0,0,Man non-URM,0,1.123800824,9,7,0.5,0.083333333,0,0,1,0.32,72.45,55.45,10.06,96.08
3,300541,300541b,1,Z,1,0,0,Man non-URM,0,1.123800824,9,7,0.5,0.083333333,0,0,1,0.88,76.53,76.11,3.01,86.31
3,300541,300541c,1,Z,1,0,0,Man non-URM,0,1.123800824,9,7,0.5,0.083333333,0,0,1,0.99,60.34,50.19,7.21,89.91
3,300541,300541d,1,Z,1,0,0,Man non-URM,0,1.123800824,9,7,0.5,0.083333333,0,0,1,0.28,64.63,71.76,2.1,85.38
3,300541,300541e,1,Z,1,0,0,Man non-URM,0,1.123800824,9,7,0.5,0.083333333,0,0,1,0.13,77.8,79.2,1.92,72
3,300541,300541f,1,Z,1,0,0,Man non-URM,0,1.123800824,9,7,0.5,0.083333333,0,0,1,0.83,72.19,56.54,12.86,84.74
3,300542,300542a,0,O,1,0,0,Man non-URM,0,-0.237633425,4,5,0,0,1,1,1,0.14,56.91,26.57,21.71,76.47
3,300542,300542b,0,O,1,0,0,Man non-URM,0,-0.237633425,4,5,0,0,1,1,1,0.27,60.46,48.87,11.34,96.12
3,300542,300542c,0,O,1,0,0,Man non-URM,0,-0.237633425,4,5,0,0,1,1,1,0.81,61.46,44.84,14.53,84.4
3,300542,300542d,0,O,1,0,0,Man non-URM,0,-0.237633425,4,5,0,0,1,1,1,0,38.91,27.42,25.05,82.47
3,300542,300542e,0,O,1,0,0,Man non-URM,0,-0.237633425,4,5,0,0,1,1,1,0.13,68.6,49.97,12.02,92.63
3,300542,300542f,0,O,1,0,0,Man non-URM,0,-0.237633425,4,5,0,0,1,1,1,0.4,49.2,29.55,14.85,76.37
3,300542,300542g,0,O,1,0,0,Man non-URM,0,-0.237633425,4,5,0,0,1,1,1,0.17,69.31,62.66,5.61,88.54
3,300542,300542h,0,O,1,0,0,Man non-URM,0,-0.237633425,4,5,0,0,1,1,1,0.83,55.5,56.65,5.43,78.67
3,300543,300543a,1,E,1,0,0,Man non-URM,0,1.901763253,7,5,0,0,1,1,,0,51.05,82.19,3.68,82.94
3,300543,300543b,1,E,1,0,0,Man non-URM,0,1.901763253,7,5,0,0,1,1,,0.6,54.36,49.57,17.57,93.47
3,300543,300543c,1,E,1,0,0,Man non-URM,0,1.901763253,7,5,0,0,1,1,,0.41,85.55,46.12,8.85,95.14
3,300543,300543d,1,E,1,0,0,Man non-URM,0,1.901763253,7,5,0,0,1,1,,0.7,87.73,75.63,1.5,73.26
3,300543,300543e,1,E,1,0,0,Man non-URM,0,1.901763253,7,5,0,0,1,1,,0.59,61.72,48.76,8.48,84.59
3,300543,300543f,1,E,1,0,0,Man non-URM,0,1.901763253,7,5,0,0,1,1,,0.52,59.94,62.01,7.5,87.74
3,300543,300543g,1,E,1,0,0,Man non-URM,0,1.901763253,7,5,0,0,1,1,,0,90.05,57.72,3.2,58.92
3,300544,300544a,0,T,1,0,0,Man non-URM,0,0.054102486,1,5,0.025641026,0,0,1,,0.19,56.07,44.6,5.67,79.38
3,300544,300544b,0,T,1,0,0,Man non-URM,0,0.054102486,1,5,0.025641026,0,0,1,,0,59.65,43.01,7.16,94.48
3,300544,300544c,0,T,1,0,0,Man non-URM,0,0.054102486,1,5,0.025641026,0,0,1,,0,66.41,36.26,34.83,88.31
3,300544,300544d,0,T,1,0,0,Man non-URM,0,0.054102486,1,5,0.025641026,0,0,1,,0.28,67.56,49.82,1.11,89.89
3,300544,300544e,0,T,1,0,0,Man non-URM,0,0.054102486,1,5,0.025641026,0,0,1,,0,60.93,32.77,10.89,90.8
3,300544,300544f,0,T,1,0,0,Man non-URM,0,0.054102486,1,5,0.025641026,0,0,1,,0,58.75,34.8,21.82,90.21
3,300544,300544g,0,T,1,0,0,Man non-URM,0,0.054102486,1,5,0.025641026,0,0,1,,0,80.44,61.36,3.68,92.19
3,300545,300545a,0,N,0,0,0,Man non-URM,0,-1.015595853,5,5,0,0,1,1,,,,,,
3,300545,300545b,0,N,0,0,0,Man non-URM,0,-1.015595853,5,5,0,0,1,1,,0.22,60.01,56.77,22.49,91.19
3,300545,300545c,0,N,0,0,0,Man non-URM,0,-1.015595853,5,5,0,0,1,1,,0.19,55.59,55.15,22.47,83.4
3,300545,300545d,0,N,0,0,0,Man non-URM,0,-1.015595853,5,5,0,0,1,1,,0.21,77.95,51.2,20.1,79.46
3,300545,300545e,0,N,0,0,0,Man non-URM,0,-1.015595853,5,5,0,0,1,1,,0.08,59.44,46.97,13.99,85.97
3,300545,300545f,0,N,0,0,0,Man non-URM,0,-1.015595853,5,5,0,0,1,1,,0.46,63.86,79.23,7.43,75.68
3,300545,300545g,0,N,0,0,0,Man non-URM,0,-1.015595853,5,5,0,0,1,1,,0.14,80.49,57.7,24.43,80.65
3,300545,300545h,0,N,0,0,0,Man non-URM,0,-1.015595853,5,5,0,0,1,1,,0.09,71.94,55.47,17.28,96.87
3,300545,300545i,0,N,0,0,0,Man non-URM,0,-1.015595853,5,5,0,0,1,1,,0.43,48.08,57.4,7.9,85.16
3,300546,300546a,0,AB,0,0,0,Man non-URM,0,0.4430837,7,5,0,0,1,1,,0.96,74.02,53.22,3.71,89.71
3,300546,300546b,0,AB,0,0,0,Man non-URM,0,0.4430837,7,5,0,0,1,1,,0.92,69.29,65.9,5.6,91.85
3,300546,300546c,0,AB,0,0,0,Man non-URM,0,0.4430837,7,5,0,0,1,1,,0.56,79.14,40.06,5.15,83.7
3,300546,300546d,0,AB,0,0,0,Man non-URM,0,0.4430837,7,5,0,0,1,1,,0.51,67.44,60.5,8.21,88.7
3,300546,300546e,0,AB,0,0,0,Man non-URM,0,0.4430837,7,5,0,0,1,1,,0.2,79.11,40.06,5.03,90.33
3,300546,300546f,0,AB,0,0,0,Man non-URM,0,0.4430837,7,5,0,0,1,1,,0.14,56.64,58.16,7.66,67.23
3,300549,300549a,0,AG,0,0,1,Woman non-URM,0,,0,6,,0.026315789,,0,,0.1,78.8,49.68,11.54,87.73
3,300549,300549b,0,AG,0,0,1,Woman non-URM,0,,0,6,,0.026315789,,0,,0.09,59.92,66.48,11.55,90.03
3,300549,300549c,0,AG,0,0,1,Woman non-URM,0,,0,6,,0.026315789,,0,,0,67.07,57.78,22.59,76.94
3,300549,300549d,0,AG,0,0,1,Woman non-URM,0,,0,6,,0.026315789,,0,,0.26,90.17,84.27,6.82,87.22
3,300549,300549e,0,AG,0,0,1,Woman non-URM,0,,0,6,,0.026315789,,0,,0,74.93,69.67,4.51,72.25
3,300549,300549f,0,AG,0,0,1,Woman non-URM,0,,0,6,,0.026315789,,0,,0.15,65.29,68.39,6.22,81.06
3,300550,300550a,0,Y,0,0,1,Woman non-URM,0,,7,6,0.0625,0,0,1,,0.44,72.57,65.46,8.5,70.39
3,300550,300550b,0,Y,0,0,1,Woman non-URM,0,,7,6,0.0625,0,0,1,,0.59,54.11,49.04,14.02,79.29
3,300550,300550c,0,Y,0,0,1,Woman non-URM,0,,7,6,0.0625,0,0,1,,0.29,48.83,61.63,5.29,95.1
3,300550,300550d,0,Y,0,0,1,Woman non-URM,0,,7,6,0.0625,0,0,1,,0.17,46.04,69.01,2.77,89.4
3,300550,300550e,0,Y,0,0,1,Woman non-URM,0,,7,6,0.0625,0,0,1,,,,,,
3,300550,300550f,0,Y,0,0,1,Woman non-URM,0,,7,6,0.0625,0,0,1,,0.44,58.37,66.72,10.06,87.24
3,300551,300551a,0,U,1,0,0,Man non-URM,0,-0.432124032,4,5,0,0,1,1,,0.17,53.78,52.97,2.54,77.74
3,300551,300551b,0,U,1,0,0,Man non-URM,0,-0.432124032,4,5,0,0,1,1,,0.88,87.33,47.87,7.26,84.29
3,300551,300551c,0,U,1,0,0,Man non-URM,0,-0.432124032,4,5,0,0,1,1,,0.18,74.18,73.39,4.13,88.49
3,300551,300551d,0,U,1,0,0,Man non-URM,0,-0.432124032,4,5,0,0,1,1,,0.78,64.7,70.93,1.75,77.89
3,300551,300551e,0,U,1,0,0,Man non-URM,0,-0.432124032,4,5,0,0,1,1,,0.63,89.44,65.91,5.39,82.2
3,300551,300551f,0,U,1,0,0,Man non-URM,0,-0.432124032,4,5,0,0,1,1,,0,20.23,40.06,1,95.94
3,300551,300551g,0,U,1,0,0,Man non-URM,0,-0.432124032,4,5,0,0,1,1,,0.79,39.16,54.31,4.86,85.13
3,300551,300551h,0,U,1,0,0,Man non-URM,0,-0.432124032,4,5,0,0,1,1,,1,62.9,62.08,5.15,75.93
3,300552,300552a,0,AB,0,0,0,Man non-URM,0,-1.307331764,0,5,0,0,1,1,,0,63.02,42.72,28.94,92.92
3,300552,300552b,0,AB,0,0,0,Man non-URM,0,-1.307331764,0,5,0,0,1,1,,0,56.9,60.56,17.11,89.31
3,300552,300552c,0,AB,0,0,0,Man non-URM,0,-1.307331764,0,5,0,0,1,1,,0,38.95,35.02,38.4,90.42
3,300552,300552d,0,AB,0,0,0,Man non-URM,0,-1.307331764,0,5,0,0,1,1,,0,29.9,41.55,24.78,89.72
3,300552,300552e,0,AB,0,0,0,Man non-URM,0,-1.307331764,0,5,0,0,1,1,,0,34.91,26.23,32.09,94.5
3,300552,300552f,0,AB,0,0,0,Man non-URM,0,-1.307331764,0,5,0,0,1,1,,0,65.96,42.07,17.76,75.52
3,300555,300555a,0,X,1,0,1,Woman non-URM,0,1.221046128,0,5,0,0,1,1,,0.71,81.64,64.55,11.23,79.35
3,300555,300555b,0,X,1,0,1,Woman non-URM,0,1.221046128,0,5,0,0,1,1,,0.35,70.29,41.46,12.11,83.61
3,300555,300555c,0,X,1,0,1,Woman non-URM,0,1.221046128,0,5,0,0,1,1,,0.27,57.8,57.88,11.84,87.05
3,300555,300555d,0,X,1,0,1,Woman non-URM,0,1.221046128,0,5,0,0,1,1,,0.22,46.76,45.68,28.47,92.31
3,300555,300555e,0,X,1,0,1,Woman non-URM,0,1.221046128,0,5,0,0,1,1,,0.35,52.95,64.37,34.88,94.04
3,300556,300556a,1,E,1,0,0,Man non-URM,0,0.248593093,11,9,0.428571429,0,0,1,,0.42,65.77,57.59,20.35,92.87
3,300556,300556b,1,E,1,0,0,Man non-URM,0,0.248593093,11,9,0.428571429,0,0,1,,0.08,24.33,37.51,24.32,94.1
3,300556,300556c,1,E,1,0,0,Man non-URM,0,0.248593093,11,9,0.428571429,0,0,1,,0.11,62.2,61.19,12.08,93.41
3,300556,300556d,1,E,1,0,0,Man non-URM,0,0.248593093,11,9,0.428571429,0,0,1,,0.46,69.4,42.74,31.55,72.27
3,300556,300556e,1,E,1,0,0,Man non-URM,0,0.248593093,11,9,0.428571429,0,0,1,,0,58.49,43.38,24.32,88.18
3,300556,300556f,1,E,1,0,0,Man non-URM,0,0.248593093,11,9,0.428571429,0,0,1,,0.23,84.23,69.69,5.88,89.84
3,300556,300556g,1,E,1,0,0,Man non-URM,0,0.248593093,11,9,0.428571429,0,0,1,,0,50.45,49.17,20.43,96.53
3,300556,300556h,1,E,1,0,0,Man non-URM,0,0.248593093,11,9,0.428571429,0,0,1,,0,78.03,47.46,14.72,87.5
3,300557,300557a,1,X,1,1,0,Man URM,0,,6,9,0,0,1,1,,0,50.72,67.66,10.77,97.68
3,300557,300557b,1,X,1,1,0,Man URM,0,,6,9,0,0,1,1,,0.76,32.56,57.46,4.7,92.2
3,300557,300557c,1,X,1,1,0,Man URM,0,,6,9,0,0,1,1,,0,58.17,70.8,5.68,90.33
3,300557,300557d,1,X,1,1,0,Man URM,0,,6,9,0,0,1,1,,0.86,50.35,45.15,12.04,94.08
3,300557,300557e,1,X,1,1,0,Man URM,0,,6,9,0,0,1,1,,0.71,49.83,70.2,5.2,88.36
3,300557,300557f,1,X,1,1,0,Man URM,0,,6,9,0,0,1,1,,0.71,58.91,66.02,11.37,92.72
3,300557,300557g,1,X,1,1,0,Man URM,0,,6,9,0,0,1,1,,0.21,35.16,54.75,25.94,88.11
3,300557,300557h,1,X,1,1,0,Man URM,0,,6,9,0,0,1,1,,0.8,66.7,60.01,7.85,66
3,300557,300557i,1,X,1,1,0,Man URM,0,,6,9,0,0,1,1,,0.15,31.69,56.76,13.74,89.1
3,300557,300557j,1,X,1,1,0,Man URM,0,,6,9,0,0,1,1,,0,14.56,48.66,21.4,73.51
3,300558,300558a,0,F,0,0,0,Man non-URM,0,-0.237633425,5,5,0,0,1,1,,0.12,62.38,47.64,16.08,73.19
3,300558,300558b,0,F,0,0,0,Man non-URM,0,-0.237633425,5,5,0,0,1,1,,0.12,52.35,55.08,12.57,92.5
3,300558,300558c,0,F,0,0,0,Man non-URM,0,-0.237633425,5,5,0,0,1,1,,0.21,50.34,46.79,23.58,94.5
3,300558,300558d,0,F,0,0,0,Man non-URM,0,-0.237633425,5,5,0,0,1,1,,0,61.29,29.94,19.38,77.73
3,300558,300558e,0,F,0,0,0,Man non-URM,0,-0.237633425,5,5,0,0,1,1,,0,51.84,48.92,23.65,87.91
3,300559,300559a,1,D,0,0,1,Woman non-URM,0,0.151347789,2,7,0,0,1,1,,,,,,
3,300559,300559b,1,D,0,0,1,Woman non-URM,0,0.151347789,2,7,0,0,1,1,,,,,,
3,300559,300559c,1,D,0,0,1,Woman non-URM,0,0.151347789,2,7,0,0,1,1,,,,,,
3,300559,300559d,1,D,0,0,1,Woman non-URM,0,0.151347789,2,7,0,0,1,1,,,,,,
3,300559,300559e,1,D,0,0,1,Woman non-URM,0,0.151347789,2,7,0,0,1,1,,0.1,65.97,50.86,27.15,75.86
3,300559,300559f,1,D,0,0,1,Woman non-URM,0,0.151347789,2,7,0,0,1,1,,0.09,80.6,57.61,29.09,84.08
3,300559,300559g,1,D,0,0,1,Woman non-URM,0,0.151347789,2,7,0,0,1,1,,0.16,46.27,52.31,17.17,67.87
3,300559,300559h,1,D,0,0,1,Woman non-URM,0,0.151347789,2,7,0,0,1,1,,0.1,72.78,52.43,20.72,82.29
3,300560,300560a,0,AB,0,0,0,Man non-URM,0,-1.112841157,3,4,0,0,1,1,,0,53.32,42.95,38.53,86.02
3,300560,300560b,0,AB,0,0,0,Man non-URM,0,-1.112841157,3,4,0,0,1,1,,0.14,32.14,45.58,24.72,88.5
3,300560,300560c,0,AB,0,0,0,Man non-URM,0,-1.112841157,3,4,0,0,1,1,,0,44.97,48.39,28.24,87.75
3,300560,300560d,0,AB,0,0,0,Man non-URM,0,-1.112841157,3,4,0,0,1,1,,0.09,39.1,36.08,27.9,71.66
3,300560,300560e,0,AB,0,0,0,Man non-URM,0,-1.112841157,3,4,0,0,1,1,,0,44.83,26.06,26.55,77.78
3,300560,300560f,0,AB,0,0,0,Man non-URM,0,-1.112841157,3,4,0,0,1,1,,0,30.13,28.06,42.74,90.8
3,300561,300561a,1,T,1,1,0,Man URM,0,0.4430837,27,5,0,0,1,1,,0.27,65.35,60.28,9.28,90.47
3,300561,300561b,1,T,1,1,0,Man URM,0,0.4430837,27,5,0,0,1,1,,,,,,
3,300561,300561c,1,T,1,1,0,Man URM,0,0.4430837,27,5,0,0,1,1,,0.69,66.29,71.92,4.32,92.33
3,300561,300561d,1,T,1,1,0,Man URM,0,0.4430837,27,5,0,0,1,1,,0.48,58.22,83.02,1,95.06
3,300561,300561e,1,T,1,1,0,Man URM,0,0.4430837,27,5,0,0,1,1,,0.11,84.44,71.47,3.71,84.3
3,300561,300561f,1,T,1,1,0,Man URM,0,0.4430837,27,5,0,0,1,1,,0.38,69.52,52.77,9.53,86.72
3,300562,300562a,1,E,1,0,0,Man non-URM,0,0.151347789,13,10,0,0,1,1,,0.07,50.4,42.13,18.61,88.52
3,300562,300562b,1,E,1,0,0,Man non-URM,0,0.151347789,13,10,0,0,1,1,,0,62.13,51.97,22.61,87.33
3,300562,300562c,1,E,1,0,0,Man non-URM,0,0.151347789,13,10,0,0,1,1,,0.67,54.88,65.06,4.38,94.71
3,300562,300562d,1,E,1,0,0,Man non-URM,0,0.151347789,13,10,0,0,1,1,,0.24,53.96,48.67,12.7,80.29
3,300562,300562e,1,E,1,0,0,Man non-URM,0,0.151347789,13,10,0,0,1,1,,0,48,57.31,2.85,87.52
3,300562,300562f,1,E,1,0,0,Man non-URM,0,0.151347789,13,10,0,0,1,1,,0.12,37.45,64.14,2.78,89.85
3,300562,300562g,1,E,1,0,0,Man non-URM,0,0.151347789,13,10,0,0,1,1,,0,34.82,44.34,6.86,96.65
3,300562,300562h,1,E,1,0,0,Man non-URM,0,0.151347789,13,10,0,0,1,1,,0.1,56.43,41.22,24.16,92.58
3,300563,300563a,1,F,0,0,0,Man non-URM,0,-0.432124032,1,6,0,0,1,1,,0.22,27.61,42.03,33.04,95.63
3,300563,300563b,1,F,0,0,0,Man non-URM,0,-0.432124032,1,6,0,0,1,1,,0,65.83,30.89,43.55,89.88
3,300563,300563c,1,F,0,0,0,Man non-URM,0,-0.432124032,1,6,0,0,1,1,,0,60.32,54.74,25.51,89.52
3,300563,300563d,1,F,0,0,0,Man non-URM,0,-0.432124032,1,6,0,0,1,1,,0.05,38.5,44.73,24.15,94.75
3,300563,300563e,1,F,0,0,0,Man non-URM,0,-0.432124032,1,6,0,0,1,1,,0,67.41,57.91,24.32,86.4
3,300563,300563f,1,F,0,0,0,Man non-URM,0,-0.432124032,1,6,0,0,1,1,,0,58.55,41.46,42.53,89.52
3,300563,300563g,1,F,0,0,0,Man non-URM,0,-0.432124032,1,6,0,0,1,1,,0,54.13,24.25,36.54,77.24
3,300563,300563h,1,F,0,0,0,Man non-URM,0,-0.432124032,1,6,0,0,1,1,,0,82.61,61.01,21.92,93.36
3,300563,300563i,1,F,0,0,0,Man non-URM,0,-0.432124032,1,6,0,0,1,1,,0.26,50.31,37.06,24.85,94.31
3,300564,300564a,1,O,1,0,0,Man non-URM,0,0.345838396,5,3,0,0,1,1,,0.22,67.23,61.72,20.56,94.3
3,300564,300564b,1,O,1,0,0,Man non-URM,0,0.345838396,5,3,0,0,1,1,,0.38,64.06,54.39,4.65,86.69
3,300564,300564c,1,O,1,0,0,Man non-URM,0,0.345838396,5,3,0,0,1,1,,0,63.63,22.69,23.01,70.74
3,300564,300564d,1,O,1,0,0,Man non-URM,0,0.345838396,5,3,0,0,1,1,,0.49,70.76,52.05,9.65,82.83
3,300564,300564e,1,O,1,0,0,Man non-URM,0,0.345838396,5,3,0,0,1,1,,0.27,72.93,35.88,16.43,94.66
3,300564,300564f,1,O,1,0,0,Man non-URM,0,0.345838396,5,3,0,0,1,1,,0.78,51.29,50.07,8.77,90.7
3,300564,300564g,1,O,1,0,0,Man non-URM,0,0.345838396,5,3,0,0,1,1,,0.14,63.13,49.79,17.37,77.63
3,300564,300564i,1,O,1,0,0,Man non-URM,0,0.345838396,5,3,0,0,1,1,,0.34,40.23,39.4,21.55,85.67
3,300564,300564h,1,O,1,0,0,Man non-URM,0,0.345838396,5,3,0,0,1,1,,0.15,61.03,57.36,17.53,74.72
3,300564,300564j,1,O,1,0,0,Man non-URM,0,0.345838396,5,3,0,0,1,1,,0.4,68.13,52.69,9.36,88.78
3,300564,300564k,1,O,1,0,0,Man non-URM,0,0.345838396,5,3,0,0,1,1,,0.52,85.78,62.69,2.23,76.77
3,300564,300564l,1,O,1,0,0,Man non-URM,0,0.345838396,5,3,0,0,1,1,,0.79,64.06,47.12,5.97,85.65
3,300564,300564m,1,O,1,0,0,Man non-URM,0,0.345838396,5,3,0,0,1,1,,0.12,61.48,52.15,13.48,88.68
3,300565,300565a,1,U,1,0,0,Man non-URM,0,1.512782039,58,6,0.111111111,0.375,0,0,,0.56,52.38,53.44,5.47,75.72
3,300565,300565b,1,U,1,0,0,Man non-URM,0,1.512782039,58,6,0.111111111,0.375,0,0,,0.23,79.87,86.68,1.74,85.45
3,300565,300565c,1,U,1,0,0,Man non-URM,0,1.512782039,58,6,0.111111111,0.375,0,0,,,,,,
3,300565,300565d,1,U,1,0,0,Man non-URM,0,1.512782039,58,6,0.111111111,0.375,0,0,,0.4,56.24,69.84,3.25,84.61
3,300565,300565e,1,U,1,0,0,Man non-URM,0,1.512782039,58,6,0.111111111,0.375,0,0,,0.37,70.33,74.74,1.84,85.95
3,300565,300565f,1,U,1,0,0,Man non-URM,0,1.512782039,58,6,0.111111111,0.375,0,0,,0,57.93,67.41,12.37,77.43
3,300565,300565g,1,U,1,0,0,Man non-URM,0,1.512782039,58,6,0.111111111,0.375,0,0,,0.56,80.19,70.9,2.9,84.66
3,300565,300565h,1,U,1,0,0,Man non-URM,0,1.512782039,58,6,0.111111111,0.375,0,0,,0.15,66.78,66.93,3,84.23
3,300566,300566a,1,U,1,0,1,Woman non-URM,0,0.151347789,1,6,0,0,1,1,,0.57,65.09,51.37,9.84,91.69
3,300566,300566b,1,U,1,0,1,Woman non-URM,0,0.151347789,1,6,0,0,1,1,,0.28,39.59,43.41,18.07,71.64
3,300566,300566c,1,U,1,0,1,Woman non-URM,0,0.151347789,1,6,0,0,1,1,,0.17,86.21,57.54,18.97,79.5
3,300566,300566d,1,U,1,0,1,Woman non-URM,0,0.151347789,1,6,0,0,1,1,,0.18,58.31,70.39,14.34,89.89
3,300566,300566e,1,U,1,0,1,Woman non-URM,0,0.151347789,1,6,0,0,1,1,,0.39,81.84,51.59,9.31,70.95
3,300566,300566f,1,U,1,0,1,Woman non-URM,0,0.151347789,1,6,0,0,1,1,,0.12,61.09,65.59,11.53,76.16
3,300566,300566g,1,U,1,0,1,Woman non-URM,0,0.151347789,1,6,0,0,1,1,,0.19,64.09,61.01,6.65,88.74
3,300567,300567a,1,E,1,0,0,Man non-URM,0,0.345838396,13,8,0,0.083333333,1,0,,0,41.48,44.01,16.75,93.66
3,300567,300567b,1,E,1,0,0,Man non-URM,0,0.345838396,13,8,0,0.083333333,1,0,,0,92.14,53.83,11.6,80.89
3,300567,300567c,1,E,1,0,0,Man non-URM,0,0.345838396,13,8,0,0.083333333,1,0,,0.53,88.87,58.02,8.74,76.76
3,300567,300567d,1,E,1,0,0,Man non-URM,0,0.345838396,13,8,0,0.083333333,1,0,,0.45,61.8,60.52,8.82,93.22
3,300567,300567e,1,E,1,0,0,Man non-URM,0,0.345838396,13,8,0,0.083333333,1,0,,0.1,80.33,53.04,5.53,88.34
3,300567,300567f,1,E,1,0,0,Man non-URM,0,0.345838396,13,8,0,0.083333333,1,0,,0,49.24,34.06,20.11,88.01
3,300568,300568a,0,N,1,0,0,Man non-URM,0,0.151347789,8,7,0,0,1,1,,0.39,79.87,62.57,3.86,78.11
3,300568,300568b,0,N,1,0,0,Man non-URM,0,0.151347789,8,7,0,0,1,1,,,,,,
3,300568,300568c,0,N,1,0,0,Man non-URM,0,0.151347789,8,7,0,0,1,1,,0.57,65.41,40.55,27.99,79.58
3,300568,300568d,0,N,1,0,0,Man non-URM,0,0.151347789,8,7,0,0,1,1,,,,,,
3,300568,300568e,0,N,1,0,0,Man non-URM,0,0.151347789,8,7,0,0,1,1,,0.42,54.26,55.62,3.83,77.78
3,300569,300569a,1,P,1,0,0,Man non-URM,0,-0.043142818,0,6,0,0,1,1,,0,74.14,29.62,24.57,88.18
3,300569,300569b,1,P,1,0,0,Man non-URM,0,-0.043142818,0,6,0,0,1,1,,0.08,41.5,28.41,48.07,84.41
3,300569,300569c,1,P,1,0,0,Man non-URM,0,-0.043142818,0,6,0,0,1,1,,0,34.92,25.41,38.89,73.48
3,300569,300569d,1,P,1,0,0,Man non-URM,0,-0.043142818,0,6,0,0,1,1,,0.06,44.71,26.13,27.44,90.4
3,300569,300569e,1,P,1,0,0,Man non-URM,0,-0.043142818,0,6,0,0,1,1,,0,33.48,41.93,18.99,77.76
3,300569,300569f,1,P,1,0,0,Man non-URM,0,-0.043142818,0,6,0,0,1,1,,0.17,40.45,43.1,16.52,90.99
3,300569,300569g,1,P,1,0,0,Man non-URM,0,-0.043142818,0,6,0,0,1,1,,0,41.96,32.78,37.68,89.33
3,300570,300570a,1,X,1,1,1,Woman URM,1,0.345838396,1,4,0,0,1,1,,0.43,75.77,70.71,2.66,87.21
3,300570,300570b,1,X,1,1,1,Woman URM,1,0.345838396,1,4,0,0,1,1,,0.48,76.05,50.76,4.87,77.52
3,300570,300570c,1,X,1,1,1,Woman URM,1,0.345838396,1,4,0,0,1,1,,1.29,53.48,26.12,17.06,91.7
3,300570,300570d,1,X,1,1,1,Woman URM,1,0.345838396,1,4,0,0,1,1,,0.5,67.79,49.04,11.18,77.62
3,300570,300570e,1,X,1,1,1,Woman URM,1,0.345838396,1,4,0,0,1,1,,0.21,38.83,45.12,18.31,85.75
3,300570,300570f,1,X,1,1,1,Woman URM,1,0.345838396,1,4,0,0,1,1,,0.82,42.89,36.7,8.52,70.68
3,300571,300571a,0,N,0,0,0,Man non-URM,0,-1.015595853,37,3,0,0,1,1,,0.12,50,37.44,25.08,86.66
3,300571,300571b,0,N,0,0,0,Man non-URM,0,-1.015595853,37,3,0,0,1,1,,0.27,73.55,48.16,38.48,60.57
3,300571,300571c,0,N,0,0,0,Man non-URM,0,-1.015595853,37,3,0,0,1,1,,0,75.45,39.3,20.27,92.7
3,300571,300571d,0,N,0,0,0,Man non-URM,0,-1.015595853,37,3,0,0,1,1,,0.11,63.72,54.84,18.79,81.85
3,300571,300571e,0,N,0,0,0,Man non-URM,0,-1.015595853,37,3,0,0,1,1,,0,23.3,36.33,1.22,92.79
3,300571,300571f,0,N,0,0,0,Man non-URM,0,-1.015595853,37,3,0,0,1,1,,0,61.89,44.76,35.34,84.13
3,300571,300571g,0,N,0,0,0,Man non-URM,0,-1.015595853,37,3,0,0,1,1,,0.06,52.43,59.4,12.69,87.27
3,300571,300571h,0,N,0,0,0,Man non-URM,0,-1.015595853,37,3,0,0,1,1,,,,,,
3,300572,300572a,0,AG,0,0,1,Woman non-URM,0,-0.821105246,2,5,0,0,1,1,,0.25,82.48,44.49,13.77,92.29
3,300572,300572b,0,AG,0,0,1,Woman non-URM,0,-0.821105246,2,5,0,0,1,1,,0.09,70.58,49.85,17.98,90.44
3,300572,300572c,0,AG,0,0,1,Woman non-URM,0,-0.821105246,2,5,0,0,1,1,,0.97,79.86,48.32,7.42,82.08
3,300572,300572d,0,AG,0,0,1,Woman non-URM,0,-0.821105246,2,5,0,0,1,1,,0.42,70.47,40.57,11.86,87.43
3,300572,300572e,0,AG,0,0,1,Woman non-URM,0,-0.821105246,2,5,0,0,1,1,,0.19,65.09,53.66,5.11,62.04
3,300572,300572f,0,AG,0,0,1,Woman non-URM,0,-0.821105246,2,5,0,0,1,1,,0.64,73.41,63.98,11.13,87.23
3,300572,300572g,0,AG,0,0,1,Woman non-URM,0,-0.821105246,2,5,0,0,1,1,,0.15,49.81,40.95,9.36,80.22
3,300572,300572h,0,AG,0,0,1,Woman non-URM,0,-0.821105246,2,5,0,0,1,1,,0.26,62.5,56.85,8.3,90.54
3,300573,300573a,1,E,1,0,0,Man non-URM,0,0.248593093,9,6,0,0,1,1,,0.16,54.3,63.25,2.1,90.16
3,300573,300573b,1,E,1,0,0,Man non-URM,0,0.248593093,9,6,0,0,1,1,,0.08,44.1,47.73,13.39,90.92
